author_num,author_id
3070,JAMESR
3071,EMAZEP
3072,NAIM
3073,TYRODEN
3074,XDR
3075,OLEG
3076,SRIOPEN
3077,BITMAN
3078,BOSBORNE
3079,LTP
3080,HAARG
3081,ANSGAR
3082,BRUC
3083,MWARREN
3084,ADARSHTP
3085,TWINKLE
3086,DOGGY
3087,STUIFZAND
3088,FUSINV
3089,RUITTENB
3090,PECO
3091,BRIANG
3092,INTERMINE
3093,TIMOS
3094,BRTHOMAS
3095,PVANDE
3096,SIXAPART
3097,ZDM
3098,FIREPEAR
3099,EAST
3100,DPCHRIST
3101,ZENTOOO
3102,JTOPJIAN
3103,VDG
3104,ATANATION
3105,IRONCAMEL
3106,NLEWIS
3107,TERENCEMO
3108,DWUEPPEL
3109,JEAGLE
3110,SHIRIRU
3111,EDECA
3112,HARSHAG
3113,TURUGINA
3114,JAME
3115,RHARMAN
3116,SCAIN
3117,SKX
3118,ZAKAME
3119,BLAIZER
3120,TONODERA
3121,MILA
3122,IEFREMOV
3123,ODYNIEC
3124,POCKET
3125,NFERRAZ
3126,BEANZ
3127,EMORGAN
3128,AKALINUX
3129,AVIKAK
3130,CMCOSSE
3131,DUEBERB
3132,NORBU
3133,ABRAXXA
3134,LIGHTSEY
3135,CPANEL
3136,SIMEON
3137,JIRA
3138,FULLERMD
3139,TOMASZ
3140,HOBBESTIG
3141,DAROLD
3142,RTHOMPSON
3143,NOBODY
3144,CARWASH
3145,ARCANEZ
3146,COMPLX
3147,DOHERTY
3148,MMUELLER
3149,MANWAR
3150,MBAAS
3151,BENBOOTH
3152,DHOUSTON
3153,ANDOZER
3154,GOYALI
3155,OTTERLEY
3156,BFG
3157,TZADIKV
3158,SHIBAZAKI
3159,MOTIF
3160,PATBAKER
3161,EDF
3162,PBOYD
3163,CSCM
3164,TEMPIRE
3165,METADOO
3166,LIUER
3167,PHONYBONE
3168,ALYX
3169,AKS
3170,RATLIFFM
3171,DDB
3172,DERF
3173,KEEDI
3174,MOSHEN
3175,KIRILLM
3176,TMHARISH
3177,AJKALD
3178,SCLOUSE
3179,BKA
3180,RENTOCRON
3181,NOUDARD
3182,CARMARK
3183,DAV
3184,MUTANT
3185,DUTCHIE
3186,BUGONI
3187,DBOURGET
3188,JASONJAYR
3189,TSCHWAND
3190,TOCIYUKI
3191,LUKAST
3192,TRCJR
3193,DKOGAN
3194,ANTONFIN
3195,OKOPNIK
3196,NARBEY
3197,KAN
3198,NHORNE
3199,NANIS
3200,CAMERB
3201,KOHTS
3202,ELISHEVA
3203,STEFANT
3204,FRANKS
3205,KHW
3206,MNF
3207,SGMIANO
3208,MIRABELLA
3209,SELKOVJR
3210,NBEBOUT
3211,DFH
3212,AUSCHUTZ
3213,CHRWOLF
3214,MET
3215,AMD
3216,RIESM
3217,ZDK
3218,KARAVELOV
3219,RVA
3220,AJCT
3221,DHAVAL
3222,BLUHM
3223,ONLYJOB
3224,JONO
3225,EDENC
3226,DETI
3227,KEVINRICE
3228,SPARKY
3229,OSALAUN
3230,WUMPUS
3231,COUDOT
3232,REIVEUNE
3233,JBODNAR
3234,FORWARD
3235,MSHOYHER
3236,LSTEVENS
3237,ROZARY
3238,MDOWNING
3239,CXL
3240,JMOORE
3241,CDYBED
3242,DRYMAN
3243,SSINYAGIN
3244,BOMBARELY
3245,RHNELSON
3246,GMLEWIS
3247,MARKG
3248,MSTRAT
3249,SIDD
3250,MGH
3251,ALEXM
3252,NXADM
3253,JSTEBENS
3254,INFRARED
3255,DEPESZ
3256,MAIO
3257,DEEMON
3258,BCLAWSIE
3259,GARY
3260,CSEATON
3261,JFRIED
3262,ASPINELLI
3263,DAPATRICK
3264,XIAODIAN
3265,JCERVAN
3266,FIXLER
3267,BAERGAJ
3268,PHILIP
3269,WOLFSAGE
3270,DOUGLEITH
3271,SORTIZ
3272,ZENOG
3273,SKIM
3274,LENJAFFE
3275,MCB
3276,SEMENOVF
3277,CHETANG
3278,WIRELESSD
3279,FROLLER
3280,JBERGER
3281,KAL
3282,AWESTHOLM
3283,AURUM
3284,SEVEAS
3285,MSTPLBG
3286,PJOBSON
3287,UNDEF
3288,BLABOS
3289,SHARADA
3290,MARKW
3291,JTPALMER
3292,GGALLONE
3293,MOOCOW
3294,BOSTON
3295,MINIMAL
3296,MIKKOI
3297,TOKAREV
3298,PROFANTER
3299,JON
3300,MARROTTE
3301,UNLEARNED
3302,LYUMING
3303,SADI
3304,THEILING
3305,YUTA
3306,NANZOU
3307,YKO
3308,DAEMON
3309,MATHEW
3310,LROMAN
3311,MCAST
3312,MSHILTONJ
3313,CCCP
3314,LGEHLEN
3315,WROG
3316,LOTTZ
3317,JWANG
3318,JORDAN
3319,NAZRI
3320,EHASTINGS
3321,CRUSOE
3322,SDT
3323,PRAMAKERS
3324,MUGENKEN
3325,MEETTYA
3326,MICHIELB
3327,MNUNBERG
3328,BOWTIE
3329,ARJONES
3330,YAYOHEI
3331,TKR
3332,GREPBOY
3333,MHO
3334,FVOX
3335,BAREFOOT
3336,DBARTLE
3337,TULSOFT
3338,EDUARDOW
3339,XIONG
3340,GBUDD
3341,AANOAA
3342,JURUEN
3343,JOHNC
3344,NOTDOCTOR
3345,NHEINRIC
3346,RIOS
3347,ICLARK
3348,BKCHAPIN
3349,BERNARD
3350,IDO
3351,CLAIRVY
3352,LEEPEN
3353,PYH
3354,LEVIA
3355,USUALOMA
3356,HIDEAKIO
3357,JONATAYAH
3358,JWHEELER
3359,MATTP
3360,DONSHANK
3361,ESSELENS
3362,KARUPA
3363,BOBW
3364,LOGIE
3365,FOBES
3366,SEBNOW
3367,YHPENG
3368,NEBULOUS
3369,UGANSERT
3370,DKWILSON
3371,AAKD
3372,XYF
3373,DAVEWOOD
3374,TRON
3375,KROW
3376,BRTEAM
3377,WILLERT
3378,AIMBERT
3379,RAYMOR
3380,FIREDRAKE
3381,NITO
3382,AKHUETTEL
3383,RHOELZ
3384,BTIETZ
3385,YSIMONX
3386,KBA
3387,PRILUSKYJ
3388,IVSOKOLOV
3389,CLOOS
3390,RSHADOW
3391,DAVIDO
3392,AXANTHOS
3393,PERLOVER
3394,ETHER
3395,COMSKIL
3396,SAILTHRU
3397,ANDREFS
3398,DUKKIE
3399,ELBOW
3400,CELOGEEK
3401,YSASAKI
3402,BWARDEN
3403,KABANOID
3404,PHATWARES
3405,EIKEG
3406,HLUBENOW
3407,SANTEX
3408,SYAGI
3409,VOEGELAS
3410,TAKUJI
3411,MALLEN
3412,DLAMBLEY
3413,JTK
3414,CANID
3415,GNB
3416,CHIPSOID
3417,MGOULD
3418,RJLEE
3419,LOSYME
3420,ANAZAWA
3421,KRAMAN
3422,LEFORESJF
3423,KALEYCHEV
3424,ALPHAZULU
3425,ALEXBYK
3426,PGRASSIE
3427,CDFH
3428,RYANGIES
3429,ASTEI
3430,MOCK
3431,RSD
3432,ALGER
3433,XAOC
3434,BRIAND
3435,ANNELI
3436,FASTLY
3437,PORTON
3438,SHERWIN
3439,BORISD
3440,STEPHENCA
3441,MJBUDDEN
3442,RALPH
3443,RYANM
3444,PLAMBERT
3445,TRSKI
3446,ROBINBANK
3447,KYLE
3448,PERLISH
3449,KTAKATA
3450,BHILDRED
3451,ADAMBACK
3452,RJH
3453,ZIM
3454,MFU
3455,VEROLOM
3456,WNODOM
3457,RIGBYC
3458,MCHANG
3459,ANTRO
3460,DBMAKER
3461,DSOUFLIS
3462,MATSUMOTO
3463,CDONLEY
3464,NJENSEN
3465,BRUJAH
3466,DCARRIGAN
3467,LEITE
3468,JLBEC
3469,PHENSON
3470,GLOVER
3471,BPOWERS
3472,PSEIBEL
3473,AMOSS
3474,CADAVIS
3475,CLIFFORD
3476,PLIAM
3477,WITTROCK
3478,JABLKO
3479,BAK
3480,JAITKEN
3481,NIXUS
3482,SVINTO
3483,BLADE
3484,PIXIE
3485,PIN
3486,JJACK
3487,DMABE
3488,DWARREN
3489,MICHIEL
3490,JMASTROS
3491,DJZORT
3492,LUX
3493,MYKL
3494,JCNORTON
3495,NATELEWIS
3496,TJOHNSON
3497,EDWARDG
3498,DAXELROD
3499,CXREG
3500,IPPO
3501,WHYTEWOLF
3502,MARTINDT
3503,UNIXTOWN
3504,BQUINN
3505,TASMIN
3506,CGERNHAR
3507,SPIRITSKY
3508,TCHINCHOW
3509,SSCANLON
3510,SRUSHE
3511,MOTT
3512,SNEMAROV
3513,BRIANNG
3514,ANWILL
3515,RANDERSON
3516,JBRIGGS
3517,SLMATH
3518,LHOWARD
3519,JKISER
3520,ROOTLEVEL
3521,GGONTER
3522,DKUBB
3523,VADIM
3524,BWILLIAM
3525,KBARBER
3526,SMORTON
3527,CNLAVY
3528,PJONES
3529,MSPENCER
3530,MKUL
3531,RICHARDJ
3532,SBONDS
3533,JAMCC
3534,FABRVEC
3535,JOSTEN
3536,MFRANKL
3537,CBRINK
3538,BHM
3539,MAXM
3540,GDEY
3541,MARKWIN
3542,ASCHIG
3543,JSOVERSON
3544,PKALUSKI
3545,YOREEK
3546,MANFREDI
3547,SNCK
3548,JAMESP
3549,KITE
3550,CTRLSOFT
3551,PWALTON
3552,ITEAHAUS
3553,KRAGEN
3554,KUDARASP
3555,CUTTER
3556,DNARAYAN
3557,AHMAD
3558,BARRYPJ
3559,ADZZ
3560,EIM
3561,MHOOLEHAN
3562,AELFAKIH
3563,OKROEGER
3564,MEPHIST
3565,SQUIRREL
3566,TJHLADISH
3567,SONGMU
3568,REID
3569,VPLA
3570,AELAND
3571,AVUSEROW
3572,AQUILINA
3573,XINZHENG
3574,PAWELKROL
3575,WALSHTP
3576,DOUGWEBB
3577,ADAMC
3578,SDECASTE
3579,JWB
3580,VMOISEEV
3581,SNUMANO
3582,DUFF
3583,GREEN
3584,BREQUESEN
3585,SWESTRUP
3586,JOKERGOO
3587,KIWANAMI
3588,KSTEPME
3589,CWIMMER
3590,BRAINBUZ
3591,JRIDEOUT
3592,BORUP
3593,FVULTO
3594,STEVEB
3595,WILLEM
3596,ASDEEVA
3597,AGJ
3598,AJDIXON
3599,ITRUNAEV
3600,HSUREN
3601,TUCO
3602,FANSIPANS
3603,EFUNNEKO
3604,TENGU
3605,DMALONE
3606,DVWRIGHT
3607,PUERCOMAL
3608,JNH
3609,SYSMON
3610,LREEVES
3611,HERVE
3612,SOREAR
3613,PORTA
3614,JBARRATT
3615,AFERBER
3616,DRIEUX
3617,DFREEDMAN
3618,CBUREL
3619,BHARB
3620,BJEPS
3621,CFOUTS
3622,MOSHEGOOD
3623,HAOYAYOI
3624,HALLEY
3625,JASONPOPE
3626,DSTUART
3627,SYOHEX
3628,MRSCOTTY
3629,MILLAWAY
3630,SVENH
3631,MALLRED
3632,ARPI
3633,MOTEMEN
3634,LCARMICH
3635,JTBRAUN
3636,PUNYTAN
3637,KOLYA
3638,CMONSON
3639,MYFINDER
3640,MTURK
3641,IOANR
3642,LUCHA
3643,TDEITRICH
3644,KNI
3645,JCHIN
3646,SHUQUE
3647,MJH
3648,VMS
3649,MJW
3650,WINTER
3651,EDIPRETO
3652,MISC
3653,WAGNERCH
3654,DWILSON
3655,KOEN
3656,OGASAWARA
3657,JGIBSON
3658,ABREZINS
3659,THW
3660,BAS
3661,INITDOTD
3662,MAHLON
3663,SEBDIAZ
3664,DONGYI
3665,CEDWARDS
3666,JCARON
3667,AGIERTH
3668,IWIARDA
3669,ARAK
3670,PBOIN
3671,JOSEIBERT
3672,KMCGRAIL
3673,THECRAMPS
3674,MILAD
3675,CORDATA
3676,NURK
3677,CHRWIN
3678,SODASODA
3679,SHOORICK
3680,ALECH
3681,JCOP
3682,WHYNOT
3683,GRYPHON
3684,KJETIL
3685,MARTYKUBE
3686,ZERODOGG
3687,ADITYA
3688,SIRROBERT
3689,WIGGLY
3690,SNKWATT
3691,BARABAS
3692,XOR
3693,JABRA
3694,JAD
3695,PSPELTZ
3696,GMCHARLT
3697,MJG
3698,RECLAW
3699,MAMOD
3700,ADRIAN
3701,AESPEN
3702,FOOLISH
3703,QUELCOM
3704,KUNGFUFTR
3705,REICHERT
3706,SOMIAN
3707,TLOUSKY
3708,PENMA
3709,RJB
3710,FAYS
3711,PAULV
3712,BWATSON
3713,KHURT
3714,ACG
3715,CPKOIS
3716,LCOWLE
3717,COWFISH
3718,ANDALE
3719,JJORDAN
3720,MANNO
3721,TOLIKL
3722,BENHMM
3723,MALAY
3724,SHELLTUX
3725,HAMMOND
3726,MATJA
3727,HEIKOK
3728,CRUNCHIE
3729,SAMUEL
3730,FIGANIM
3731,SPDITNER
3732,KACCV
3733,SUNCPAN
3734,SCOTTZED
3735,MARTINK
3736,KOORCHIK
3737,FLOWERYSO
3738,ANDREWN
3739,WARMING
3740,DWP
3741,SILVIOQ
3742,HSLEE
3743,ITWARRIOR
3744,MASARTZ
3745,DERMOTH
3746,AWA
3747,KJELLM
3748,JTRAMMELL
3749,MBLYTHE
3750,MARKWHI
3751,UHANDA
3752,MASH
3753,LDIDRY
3754,MINDOS
3755,MEHNER
3756,ANDERS
3757,JANERT
3758,ZUMMO
3759,VOVKASM
3760,SEPP
3761,DZHARIY
3762,SWINED
3763,OHWOW
3764,DLUGOSZ
3765,PEARL
3766,BUTILW
3767,BILLW
3768,GARGAMEL
3769,ROMDAV
3770,DEIAN
3771,MATTD
3772,KOGA
3773,HOUSEL
3774,NIKOLAY
3775,TUSHAR
3776,MTL
3777,SCL
3778,CAVASQUEZ
3779,SRINIPERL
3780,MSCHARRER
3781,JMMILLS
3782,RUR
3783,ATODOROV
3784,KUBOTA
3785,LMEYER
3786,CMO
3787,PTS
3788,SMYLERS
3789,AFINDLAY
3790,GYPARK
3791,HCCHIEN
3792,ALGDR
3793,KOCEASY
3794,MRASH
3795,FANY
3796,CLBECKER
3797,BPMEDLEY
3798,DICHI
3799,BESSARABV
3800,CBERNING
3801,NEERAJPM
3802,JMFAYARD
3803,WHITNEY
3804,CAFFIEND
3805,PHOENIXL
3806,JETTRA
3807,BILLWALZ
3808,KYLED
3809,SLAFFAN
3810,CUBRID
3811,TRLORENZ
3812,APALADE
3813,WMCKEE
3814,NORDAAKER
3815,BAUERB
3816,SAMUELL
3817,CMCKAY
3818,PINKHASN
3819,CHRIS
3820,KCIVEY
3821,DDS
3822,PETEK
3823,KLOHNER
3824,SPALE
3825,DAGOBERT
3826,DMYTRO
3827,OXE
3828,VADIMT
3829,ACHEN
3830,VILJUN
3831,PEREZ
3832,GGOEBEL
3833,SYAMAL
3834,MMETTES
3835,SSOTKA
3836,ECASTILLA
3837,HOLT
3838,LUFI
3839,HVC
3840,WOLF
3841,ILJATABAC
3842,DEGE
3843,NATHANAEL
3844,COGENT
3845,BOEWE
3846,WITTEN
3847,THEPLER
3848,MRPALMER
3849,DADAMK
3850,SGP
3851,RELIANCE
3852,KARTHIKK
3853,NATE
3854,TMAEK
3855,ARLIN
3856,KHOERLING
3857,MIDH
3858,ERIKRAY
3859,SKUPSY
3860,YKOSTYLEV
3861,VSEGO
3862,HPYHACKER
3863,KENNEDYH
3864,TMONROE
3865,DBEN
3866,MARKBUSH
3867,PATRICK
3868,NEIKON
3869,CAUGUSTIN
3870,GSIMMONS
3871,OKAMUUU
3872,FROTZ
3873,HOREA
3874,KCOTT
3875,SOLVE
3876,JOHNSCA
3877,BBIMBER
3878,DGRIZZANT
3879,UWES
3880,THARSCH
3881,TGIMMEL
3882,NARAZAKA
3883,NEOPHENIX
3884,IKUTA
3885,UNCLEANDY
3886,ADEOLA
3887,TOMELIAZ
3888,BSM
3889,MARIAB
3890,WWOLF
3891,PMICHAUD
3892,EVI
3893,TOMHRR
3894,EUG
3895,MATTIE
3896,LAXEN
3897,DBUCHMAN
3898,KRAKEN
3899,SDAGUE
3900,LUPE
3901,ABCDEFGH
3902,LABZERONE
3903,KKRON
3904,BRADD
3905,AUGUSTO
3906,DJHD
3907,DSAMZA
3908,ANDYPUR
3909,CMYERS
3910,EAK
3911,AMNESIAC
3912,HOCHSTEN
3913,GLASSER
3914,CLOWN
3915,GARTH
3916,SHADINGER
3917,SARENNER
3918,MAXOU
3919,ALFW
3920,INVENTOR
3921,ASHGENE
3922,ALEXE
3923,RCSEEGE
3924,MARKIM
3925,ZTK
3926,SUMPFRALL
3927,TKP
3928,OLEGSHER
3929,CHI
3930,HAHAFAHA
3931,ROWAA
3932,HEUMANN
3933,AECOOPER
3934,JLAVOLD
3935,CATONE
3936,TDS
3937,BPORTER
3938,EZRA
3939,WREN
3940,SJBURGES
3941,MCHAPMAN
3942,KOTEROFF
3943,BMOYLES
3944,SPACEMAN
3945,TMERRITT
3946,WAGNER
3947,AKSTE
3948,YVESP
3949,EDMONSON
3950,WMARQ
3951,ANATRA
3952,JARIAALTO
3953,GTHYNI
3954,NPESKETT
3955,RVAZ
3956,TGUMMELS
3957,BHUGHES
3958,ARUN
3959,GRM
3960,SNEAK
3961,ZEYA
3962,SRVANCE
3963,MWARD
3964,PBWOLF
3965,KULCHENKO
3966,CRAMIREZ
3967,SPRAGST
3968,SNEEX
3969,ARDAN
3970,SRL
3971,JBLAKEY
3972,RJOOP
3973,CYBAEA
3974,MISCHKE
3975,FRETT
3976,OARCHER
3977,BKING
3978,VARUNK
3979,LOMBARDO
3980,SEGAN
3981,LENNERTO
3982,HOLLIFM
3983,CARTER
3984,LEMP
3985,PETERZEN
3986,BROCSEIB
3987,SKOLYCHEV
3988,ACHOUNG
3989,SETHJ
3990,FKUO
3991,HFB
3992,FLIPKIN
3993,DCARRAWAY
3994,JMORRIS
3995,KIRILL
3996,APILOS
3997,ADEO
3998,BJORNARDO
3999,LMOLNAR
4000,BARTLEY
4001,KENSHAN
4002,ARENSB
4003,BPAULSEN
4004,KLIMKIN
4005,NFMNUNES
4006,MMABRY
4007,MITEL
4008,AMGARLAND
4009,PANDICH
4010,CYING
4011,UNCLE
4012,PREFECT
4013,ORCLEV
4014,BANG
4015,KBRANDT
4016,JOHAYEK
4017,WORR
4018,JPR
4019,DUMB
4020,DAHILLMA
4021,SVIEBROCK
4022,DHARD
4023,SLOBIN
4024,PIROLIX
4025,BMAYNARD
4026,MFW
4027,MARIUZ
4028,AWOHLD
4029,SHABBLE
4030,MNCOPPOLA
4031,AYATES
4032,STKEVIN
4033,ALEXLOMAS
4034,DAVEGMX
4035,PCZERKAS
4036,VOVA
4037,CRABTREE
4038,KIMHAWTIN
4039,AMONTERO
4040,MIKEOB
4041,MCMIC
4042,ZETA
4043,XLAT
4044,KATE
4045,JEFFMOCK
4046,XIAOLAN
4047,YAK
4048,SIMATIKA
4049,VICTORI
4050,CCLOUTIER
4051,JCTEBBAL
4052,BILLN
4053,MINDHACK
4054,BJDEAN
4055,DOUMBZH
4056,ULIZAMA
4057,ALT
4058,HENRYYKT
4059,ASP
4060,LBR
4061,FRANCISCO
4062,JNK
4063,VIGITH
4064,AHARONI
4065,GCARLS
4066,HWEBER
4067,CMILLS
4068,BRENDAN
4069,IDEN
4070,STEVECOOK
4071,RAZZOR
4072,JSA
4073,MONTUORI
4074,RGEOFFREY
4075,WMSZELIGA
4076,MARCB
4077,DETZOLD
4078,JCARREIRA
4079,BJAKUBSKI
4080,BENC
4081,DUELAFN
4082,GAURAVKH
4083,PMORCH
4084,YUKIO
4085,KTDREYER
4086,JIMI
4087,JDAVIS
4088,CHOROBA
4089,ASPIDER
4090,KABLAMO
4091,SYXANASH
4092,ASIMON
4093,ACCA
4094,KIMAHL
4095,VETLER
4096,JDR
4097,NXONEP
4098,NICWOLFF
4099,CNRDEEIO
4100,BDARRAH
4101,BYTEROCK
4102,DDAY
4103,GRJONES
4104,HAGY
4105,JBAZIK
4106,PENGUIN
4107,EWATERS
4108,TREEKI
4109,MWITTE
4110,LFAGUNDES
4111,ARUTEIDO
4112,LCHAVEZ
4113,MOUNS
4114,BLGL
4115,ARNSHOLT
4116,ADONG
4117,ALUCAS
4118,BABF
4119,IDIVISION
4120,DKYGER
4121,ANDREWC
4122,WENZ
4123,TRWWW
4124,IGVA
4125,SHUCAO
4126,JCHASSLER
4127,TMAC
4128,VASILUS
4129,YEHEZKIEL
4130,RCROWDER
4131,TRIZOR
4132,BDGREGG
4133,BENH
4134,CHARDIN
4135,MELVIN
4136,KGOESS
4137,PVANDRY
4138,SWARHURST
4139,CCOLLINS
4140,RZILAVEC
4141,EBUSBOOM
4142,LSIM
4143,MINGZHANG
4144,ENDLER
4145,AMRUTA
4146,RJP
4147,JNAGRA
4148,PMC
4149,IVANWONG
4150,GDR
4151,WILL
4152,MGRUBB
4153,ALEXEYT
4154,PSCHNELL
4155,JCHEN
4156,MRJONES
4157,KWILMS
4158,KBROWN
4159,FEN
4160,GRAZZ
4161,TUCKERM
4162,KASTNER
4163,HRAFNKELL
4164,SINI
4165,STE
4166,SAM
4167,GUELICH
4168,JEFFW
4169,JORVIS
4170,CLEISHMAN
4171,SCHWENKE
4172,HERRERA
4173,ISABELLE
4174,BUZZ
4175,MAT
4176,PAULDOOM
4177,HAMPTON
4178,MPRESSLY
4179,AMURREN
4180,VICTOR
4181,DAVE
4182,GOEDICKE
4183,YOHAMED
4184,BCEVC
4185,GALAND
4186,SCOTTN
4187,MJEWELL
4188,MSANTINHO
4189,DJR
4190,TOJO
4191,BLABES
4192,JEREMY
4193,MIGO
4194,ROONEG
4195,PERSICOM
4196,XAVIER
4197,KERISMAN
4198,GARTHD
4199,SPESHAK
4200,BWKECK
4201,ALSCH
4202,SIMCOP
4203,SCANNELL
4204,WSCHL
4205,DMCC
4206,CLSCOTT
4207,KESINGER
4208,KAMENSKY
4209,GBACON
4210,GNAT
4211,JHINKLE
4212,CHOGAN
4213,MDIEP
4214,GRISKEY
4215,VASEK
4216,JMINIERI
4217,FRANC
4218,MIKEK
4219,MARAL
4220,JOEY
4221,NANDU
4222,JAIV
4223,INFERNALE
4224,JSM
4225,GISEBURT
4226,CHESSKIT
4227,DSTAHLKE
4228,PTHOMSEN
4229,KSCRIPT
4230,OPHIUCI
4231,OLPA
4232,MKODERER
4233,SCOLINET
4234,JWIEGLEY
4235,PMISON
4236,KPV
4237,PEDERST
4238,SKIPPY
4239,MONO
4240,LINDNER
4241,MMACHADO
4242,ROOT
4243,JONASO
4244,CONTEB
4245,ICONTACT
4246,DMPETIT
4247,JHUCKABY
4248,CCWF
4249,TWERNER
4250,KYOSHU
4251,TOONA
4252,DJK
4253,JTATUM
4254,DECAY
4255,JDUTTON
4256,NBAREIL
4257,STEVENH
4258,RMCKAY
4259,JKAST
4260,COLINO
4261,EMRYS
4262,ICHE
4263,MDARWIN
4264,AKOLB
4265,RANN
4266,SANDERSON
4267,SERGEYCHE
4268,PGMART
4269,DCFLECK
4270,JVBSOFT
4271,FMACHABEE
4272,DERHAAG
4273,TAMAKOTO
4274,TTAR
4275,JUGUANG
4276,ANIMATOR
4277,JWACH
4278,MJBRIGHT
4279,MSOUTH
4280,MILES
4281,PCAMPBELL
4282,TONKIN
4283,JURACH
4284,BUMBY
4285,ISAACSON
4286,LEEJA
4287,FXFX
4288,DACONTI
4289,KETHGEN
4290,BRADC
4291,KBURDIS
4292,ISTEEL
4293,POZNICK
4294,FRACOLO
4295,MAHATMA
4296,COPE
4297,OFER
4298,DSHULTZ
4299,KOTOTAMA
4300,BREEGSTER
4301,TIMPOTTER
4302,RBRASE
4303,PAUAMMA
4304,SAPAPO
4305,CPLEE
4306,MDEWJONES
4307,EFOLLEY
4308,SOLARANT
4309,AUKJAN
4310,BRG
4311,CRAIGK
4312,CHANG-LIU
4313,MSCHMITT
4314,KUUSE
4315,JJMB
4316,BCMB
4317,WHITCODE
4318,JAYBUFF
4319,HUCKE
4320,LOLO
4321,MDMS
4322,HUGUEI
4323,RSANDBERG
4324,SSKLAR
4325,RKILGORE
4326,BAUERM
4327,GERA
4328,RATCLIFFE
4329,HEDWIG
4330,EDLIU
4331,MAXIS
4332,JLHOLT
4333,SASYKES
4334,CODEREPOS
4335,BKENDI
4336,FAIZ
4337,EMILLER
4338,XPANEL
4339,JSET
4340,LIFO
4341,VMAN
4342,LUKHNOS
4343,PCOLLINS
4344,HLHAMILT
4345,MASSA
4346,STEVENC
4347,NOVIKOV
4348,CLEONTY
4349,KYPREOS
4350,AZUL
4351,STYPNOW
4352,GMCH
4353,GARDNER
4354,SKAMANSAM
4355,PSCHOO
4356,IGERLACH
4357,KYZ
4358,OVERMARS
4359,ROBMAN
4360,STEFAN
4361,XESTIA
4362,SHV
4363,GDM
4364,NSNAKE
4365,KILNA
4366,BDD
4367,ARSHAD
4368,EMORISSE
4369,RAZOR
4370,ARGRATH
4371,COWENS
4372,SADRAK
4373,DEEPFRYED
4374,EPIPE
4375,DPIROTTE
4376,OWL
4377,JAMESGOL
4378,ORIEN
4379,MADZ
4380,RJURNEY
4381,ANDREM
4382,THOLEN
4383,PLATO
4384,HZHOU
4385,ADOPTME
4386,SLEONOV
4387,KILORK
4388,ORLANDOV
4389,NPW
4390,PIRZYK
4391,ASPRILLIA
4392,CIA
4393,POLOCKY
4394,MEYERING
4395,MVOELKER
4396,OKKO
4397,GVENKAT
4398,SHADOVV
4399,ASB
4400,BOLAV
4401,SHIMI
4402,KNTONAS
4403,BRAD
4404,WOOSTER
4405,MGRIMM
4406,BITTER
4407,DANIELP
4408,MYSTERYTE
4409,DOSNIBBLE
4410,BSNOOP
4411,JOEATZ
4412,JPLATTER
4413,HKOBA
4414,TTG
4415,ZIBRI
4416,FSEITZ
4417,OISHI
4418,ICC
4419,MCAUDILL
4420,HITSU
4421,TIM
4422,SNOYBERG
4423,JFEARN
4424,SPRADEEP
4425,JWEBSTER
4426,STEPHANJ
4427,SLEDGE
4428,DAMEO
4429,GEOJS
4430,FREMAN
4431,TJYANG
4432,DMOR
4433,DCHESTER
4434,MARSA
4435,HEJKI
4436,ALEXD
4437,BYRON
4438,FMARIER
4439,MAXS
4440,SHGUN
4441,FLEITNER
4442,GUYDX
4443,FJH
4444,AMORETTE
4445,TERDOEST
4446,EDWARDSON
4447,SUGOIK
4448,PLISTER
4449,FRASE
4450,ANTHONY
4451,CHEAKO
4452,GABIRU
4453,HAKESTLER
4454,ABLAKELY
4455,DKRAUSE
4456,BUBAFLUB
4457,VADZ
4458,ZEROALTI
4459,SAYMEDIA
4460,KANISHKA
4461,MSMITH
4462,BSORAHAN
4463,KALGAN
4464,EXC
4465,ABCABC
4466,SLU
4467,BRAINTREE
4468,SARFY
4469,CONO
4470,TEX
4471,JBG
4472,GRAVATTJ
4473,ARMSTD
4474,BOGA
4475,DANAJ
4476,LINAS
4477,AVINASH
4478,IGORM
4479,PEK
4480,MURATAYA
4481,DAVIDEBE
4482,DRUXA
4483,SHOOTNIX
4484,JLLOYD
4485,MRUIZ
4486,HELENA
4487,MPOURASG
4488,MORNINDED
4489,CUBABIT
4490,TSKHO
4491,DAMO
4492,LLOYDG
4493,GSULLIVAN
4494,SHERWOOD
4495,ACAJOU
4496,BADGERSRC
4497,DBIALAC
4498,CJUAN
4499,DSOLIMANO
4500,ISAGE
4501,CRAMER
4502,YOWCOW
4503,XANNI
4504,ATOOMIC
4505,RVDP
4506,HOLLI
4507,KOVENSKY
4508,LANCET
4509,PAINA
4510,CKFULTON
4511,PSTADT
4512,ZABEL
4513,PLISCO
4514,BSHENRY
4515,THOMAS
4516,THAMUS
4517,JANNINO
4518,HAGANK
4519,GENIE
4520,AMEDINA
4521,MARKPRIOR
4522,JPC
4523,MKHRAPOV
4524,BIKER
4525,STEVIEO
4526,REFLOG
4527,RDO
4528,HATENA
4529,PERLPROXY
4530,JOOON
4531,MANJUNATH
4532,JUSTIN
4533,LAWGON
4534,JHERM
4535,ARCOLF
4536,ASTEWART
4537,SHOOP
4538,KLEINJ
4539,JMVILOMET
4540,MYNEID
4541,AKHOBOV
4542,MMBK
4543,SCHALLEE
4544,STHOMAS
